miRID	GeneName	Type	Source
hsa-miR-331-3p	SLC25A4	pos	CLIP
hsa-miR-92b-3p	SLC25A4	pos	CLIP
hsa-miR-328-3p	SLC25A40	pos	CLIP
hsa-miR-328-3p	SLC25A44	pos	CLIP
hsa-miR-92a-3p	SLC25A44	pos	CLIP
hsa-miR-744-5p	SLC25A46	pos	CLIP
hsa-miR-106b-5p	SLC25A5	pos	CLIP
hsa-miR-10a-5p	SLC25A5	pos	CLIP
hsa-miR-10b-5p	SLC25A5	pos	CLIP
hsa-miR-26a-5p	SLC25A5	pos	CLIP
hsa-miR-27b-3p	SLC25A5	pos	CLIP
hsa-miR-3198	SLC25A5	pos	CLIP
hsa-miR-361-5p	SLC25A5	pos	CLIP
hsa-miR-877-5p	SLC25A5	pos	CLIP
hsa-miR-92b-3p	SLC25A5	pos	CLIP
hsa-miR-222-3p	SLC25A51	pos	CLIP
hsa-miR-421	SLC25A6	pos	CLIP
hsa-miR-423-3p	SLC25A6	pos	CLIP
hsa-miR-10a-5p	SLC26A2	pos	CLIP
hsa-miR-324-5p	SLC26A2	pos	CLIP
hsa-miR-30d-5p	SLC27A1	pos	CLIP
hsa-miR-23a-3p	SLC27A4	pos	CLIP
hsa-miR-93-5p	SLC29A2	pos	CLIP
hsa-miR-1262	SLC2A1	pos	CLIP
hsa-miR-149-5p	SLC2A1	pos	CLIP
hsa-miR-320a	SLC2A1	pos	CLIP
hsa-miR-324-3p	SLC2A1	pos	CLIP
hsa-miR-484	SLC2A1	pos	CLIP
hsa-let-7e-5p	SLC2A11	pos	CLIP
hsa-let-7g-5p	SLC2A3	pos	CLIP
hsa-miR-10a-5p	SLC2A3	pos	CLIP
hsa-miR-10b-5p	SLC2A3	pos	CLIP
hsa-miR-148a-3p	SLC2A3	pos	CLIP
hsa-miR-183-5p	SLC2A3	pos	CLIP
hsa-miR-92a-1-5p	SLC2A4	pos	CLIP
hsa-miR-744-5p	SLC2A4RG	pos	CLIP
hsa-miR-92a-3p	SLC2A6	pos	CLIP
hsa-miR-193b-3p	SLC30A1	pos	CLIP
hsa-miR-615-3p	SLC30A1	pos	CLIP
hsa-miR-361-5p	SLC30A5	pos	CLIP
hsa-miR-423-3p	SLC30A6	pos	CLIP
hsa-miR-221-3p	SLC30A7	pos	CLIP
hsa-miR-342-3p	SLC30A9	pos	CLIP
hsa-miR-183-5p	SLC31A1	pos	CLIP
hsa-let-7f-5p	SLC33A1	pos	CLIP
hsa-miR-222-3p	SLC35A2	pos	CLIP
hsa-let-7a-5p	SLC35A4	pos	CLIP
hsa-let-7c-5p	SLC35A4	pos	CLIP
hsa-let-7d-5p	SLC35A4	pos	CLIP
hsa-miR-26a-5p	SLC35A4	pos	CLIP
hsa-miR-93-3p	SLC35A4	pos	CLIP
hsa-miR-182-3p	SLC35B4	pos	CLIP
hsa-miR-26a-5p	SLC35B4	pos	CLIP
hsa-miR-744-5p	SLC35B4	pos	CLIP
hsa-let-7a-5p	SLC35C1	pos	CLIP
hsa-let-7g-5p	SLC35C2	neg	CLIP
hsa-miR-744-5p	SLC35D1	pos	CLIP
hsa-miR-17-5p	SLC35E2B	pos	CLIP
hsa-let-7b-5p	SLC35F1	pos	CLIP
hsa-miR-1226-3p	SLC35F6	pos	CLIP
hsa-miR-500a-5p	SLC36A1	pos	CLIP
hsa-miR-193b-3p	SLC37A4	pos	CLIP
hsa-miR-222-3p	SLC37A4	pos	CLIP
hsa-miR-320d	SLC38A1	pos	CLIP
hsa-miR-484	SLC38A1	pos	CLIP
hsa-miR-877-3p	SLC38A1	pos	CLIP
hsa-let-7e-5p	SLC38A2	pos	CLIP
hsa-miR-18a-3p	SLC38A2	pos	CLIP
hsa-miR-193b-3p	SLC38A2	pos	CLIP
hsa-miR-615-3p	SLC38A7	pos	CLIP
hsa-miR-30c-5p	SLC39A1	pos	CLIP
hsa-miR-877-5p	SLC39A1	pos	CLIP
hsa-miR-106b-5p	SLC39A10	neg	CLIP
hsa-miR-324-5p	SLC39A10	pos	CLIP
hsa-miR-484	SLC39A13	pos	CLIP
hsa-miR-15b-5p	SLC39A14	pos	CLIP
hsa-miR-1229-3p	SLC39A7	pos	CLIP
hsa-miR-1260b	SLC39A8	pos	CLIP
hsa-miR-30c-1-3p	SLC39A8	pos	CLIP
hsa-miR-331-3p	SLC39A8	pos	CLIP
hsa-miR-10a-5p	SLC3A2	pos	CLIP
hsa-miR-1260b	SLC3A2	pos	CLIP
hsa-miR-193b-3p	SLC3A2	pos	CLIP
hsa-miR-92a-3p	SLC3A2	pos	CLIP
hsa-miR-10a-5p	SLC41A3	pos	CLIP
hsa-miR-27b-3p	SLC43A1	pos	CLIP
hsa-miR-484	SLC43A1	pos	CLIP
hsa-miR-106b-5p	SLC43A3	neg	CLIP
hsa-miR-18a-3p	SLC46A1	pos	CLIP
hsa-miR-423-5p	SLC48A1	pos	CLIP
hsa-miR-877-3p	SLC48A1	pos	CLIP
hsa-miR-186-5p	SLC4A1AP	pos	CLIP
hsa-miR-16-5p	SLC4A2	pos	CLIP
hsa-miR-455-3p	SLC4A2	pos	CLIP
hsa-miR-484	SLC4A2	pos	CLIP
hsa-miR-615-3p	SLC4A2	pos	CLIP
hsa-miR-92a-3p	SLC4A2	pos	CLIP
hsa-miR-25-3p	SLC4A7	pos	CLIP
hsa-miR-331-3p	SLC50A1	pos	CLIP
hsa-miR-106b-5p	SLC52A3	pos	CLIP
hsa-miR-183-5p	SLC5A3	pos	CLIP
hsa-miR-877-3p	SLC5A3	pos	CLIP
hsa-miR-27b-3p	SLC5A6	pos	CLIP
hsa-miR-342-3p	SLC6A12	pos	CLIP
hsa-miR-196b-5p	SLC6A15	pos	CLIP
hsa-miR-23a-3p	SLC6A15	pos	CLIP
hsa-miR-23b-3p	SLC6A15	pos	CLIP
hsa-miR-186-5p	SLC6A6	pos	CLIP
hsa-miR-23a-3p	SLC6A6	pos	CLIP
hsa-miR-423-5p	SLC6A6	pos	CLIP
hsa-miR-196a-5p	SLC6A8	pos	CLIP
hsa-miR-320a	SLC6A8	pos	CLIP
hsa-miR-484	SLC6A8	pos	CLIP
hsa-miR-877-3p	SLC6A8	pos	CLIP
hsa-miR-92a-3p	SLC6A8	pos	CLIP
hsa-miR-1260b	SLC7A1	pos	CLIP
hsa-miR-328-3p	SLC7A1	pos	CLIP
hsa-miR-671-5p	SLC7A1	pos	CLIP
hsa-miR-92a-3p	SLC7A1	pos	CLIP
hsa-miR-30c-2-3p	SLC7A2	pos	CLIP
hsa-miR-423-5p	SLC7A2	pos	CLIP
hsa-miR-615-3p	SLC7A2	pos	CLIP
hsa-miR-296-3p	SLC7A5	pos	CLIP
hsa-miR-671-5p	SLC7A5	pos	CLIP
hsa-miR-193b-3p	SLC7A6	pos	CLIP
hsa-miR-106b-5p	SLC9A1	pos	CLIP
hsa-miR-331-3p	SLC9A1	pos	CLIP
hsa-miR-16-5p	SLC9A2	pos	CLIP
hsa-miR-423-5p	SLC9A3R1	pos	CLIP
hsa-miR-877-3p	SLC9A3R1	pos	CLIP
hsa-miR-125b-5p	SLC9A3R2	pos	CLIP
hsa-miR-23b-3p	SLC9A6	pos	CLIP
hsa-miR-31-3p	SLC9A6	pos	CLIP
hsa-miR-421	SLC9A6	pos	CLIP
hsa-miR-93-5p	SLC9A6	pos	CLIP
hsa-let-7e-5p	SLCO3A1	pos	CLIP
hsa-miR-218-1-3p	SLCO3A1	pos	CLIP
hsa-let-7e-5p	SLCO4A1	pos	CLIP
hsa-miR-92b-3p	SLCO4A1	pos	CLIP
hsa-miR-615-3p	SLCO4C1	pos	CLIP
hsa-let-7b-5p	SLF2	pos	CLIP
hsa-miR-125a-5p	SLFN11	pos	CLIP
hsa-miR-222-3p	SLFN11	pos	CLIP
hsa-miR-16-5p	SLFN13	pos	CLIP
hsa-miR-1914-5p	SLIRP	pos	CLIP
hsa-miR-421	SLIT1	pos	CLIP
hsa-miR-330-3p	SLIT2	pos	CLIP
hsa-let-7c-5p	SLK	pos	CLIP
hsa-miR-484	SLK	pos	CLIP
hsa-miR-615-3p	SLK	pos	CLIP
hsa-miR-744-5p	SLX4	pos	CLIP
hsa-miR-155-5p	SMAD2	pos	CLIP
hsa-miR-324-5p	SMAD2	pos	CLIP
hsa-miR-484	SMAD2	pos	CLIP
hsa-miR-652-3p	SMAD2	pos	CLIP
hsa-miR-17-5p	SMAD3	pos	CLIP
hsa-miR-193b-3p	SMAD3	pos	CLIP
hsa-miR-19a-3p	SMAD4	pos	CLIP
hsa-miR-155-5p	SMAD5	pos	CLIP
hsa-miR-100-5p	SMAD7	pos	CLIP
hsa-miR-15b-5p	SMAD7	pos	CLIP
hsa-miR-92a-3p	SMAD7	pos	CLIP
hsa-miR-25-3p	SMAP1	pos	CLIP
hsa-let-7e-5p	SMAP2	pos	CLIP
hsa-miR-25-3p	SMAP2	pos	CLIP
hsa-miR-652-3p	SMAP2	pos	CLIP
hsa-miR-708-5p	SMAP2	pos	CLIP
hsa-miR-92a-3p	SMAP2	pos	CLIP
hsa-miR-92b-3p	SMAP2	pos	CLIP
hsa-miR-423-3p	SMARCA2	pos	CLIP
hsa-miR-615-3p	SMARCA2	pos	CLIP
hsa-let-7b-5p	SMARCA4	pos	CLIP
hsa-miR-16-5p	SMARCA4	pos	CLIP
hsa-miR-222-3p	SMARCA4	pos	CLIP
hsa-miR-342-5p	SMARCA4	pos	CLIP
hsa-miR-615-3p	SMARCA4	pos	CLIP
hsa-miR-424-5p	SMARCA5	pos	CLIP
hsa-miR-877-3p	SMARCA5	pos	CLIP
hsa-let-7a-5p	SMARCAD1	pos	CLIP
hsa-miR-320a	SMARCAD1	pos	CLIP
hsa-miR-296-3p	SMARCAL1	pos	CLIP
hsa-let-7b-5p	SMARCB1	pos	CLIP
hsa-let-7c-5p	SMARCC1	pos	CLIP
hsa-let-7f-5p	SMARCC1	pos	CLIP
hsa-miR-106b-5p	SMARCC1	neg	CLIP
hsa-miR-29b-3p	SMARCC1	pos	CLIP
hsa-let-7b-5p	SMARCC2	pos	CLIP
hsa-miR-186-5p	SMARCC2	pos	CLIP
hsa-miR-320a	SMARCC2	pos	CLIP
hsa-miR-615-3p	SMARCC2	pos	CLIP
hsa-miR-92b-3p	SMARCC2	pos	CLIP
hsa-let-7b-5p	SMARCD1	pos	CLIP
hsa-let-7c-5p	SMARCD1	pos	CLIP
hsa-miR-425-5p	SMARCD1	pos	CLIP
hsa-miR-744-5p	SMARCD1	pos	CLIP
hsa-miR-324-5p	SMARCD2	pos	CLIP
hsa-miR-423-3p	SMARCD2	pos	CLIP
hsa-miR-92a-3p	SMARCD2	pos	CLIP
hsa-miR-1260b	SMARCE1	pos	CLIP
hsa-miR-30c-5p	SMARCE1	pos	CLIP
hsa-miR-328-3p	SMARCE1	pos	CLIP
hsa-let-7b-5p	SMC1A	pos	CLIP
hsa-miR-149-5p	SMC1A	pos	CLIP
hsa-miR-320a	SMC1A	pos	CLIP
hsa-miR-328-3p	SMC1A	pos	CLIP
hsa-miR-339-5p	SMC1A	pos	CLIP
hsa-miR-423-3p	SMC1A	pos	CLIP
hsa-miR-615-3p	SMC1A	pos	CLIP
hsa-miR-744-5p	SMC1A	pos	CLIP
hsa-miR-92a-3p	SMC1A	pos	CLIP
hsa-miR-93-3p	SMC1A	pos	CLIP
hsa-miR-125b-5p	SMC2	pos	CLIP
hsa-miR-193b-3p	SMC3	pos	CLIP
hsa-miR-615-3p	SMC3	pos	CLIP
hsa-miR-92a-3p	SMC3	pos	CLIP
hsa-miR-484	SMC4	pos	CLIP
hsa-miR-125b-5p	SMC6	pos	CLIP
hsa-miR-222-3p	SMC6	pos	CLIP
hsa-miR-149-5p	SMCR8	pos	CLIP
hsa-miR-615-3p	SMDT1	pos	CLIP
hsa-let-7b-5p	SMG1	pos	CLIP
hsa-miR-100-5p	SMG1	pos	CLIP
hsa-miR-106a-5p	SMG1	pos	CLIP
hsa-miR-17-3p	SMG1	pos	CLIP
hsa-miR-181a-5p	SMG1	pos	CLIP
hsa-miR-361-5p	SMG1	pos	CLIP
hsa-miR-615-3p	SMG1	pos	CLIP
hsa-miR-877-5p	SMG1	pos	CLIP
hsa-miR-92b-3p	SMG1	pos	CLIP
hsa-miR-106b-3p	SMG5	pos	CLIP
hsa-miR-130b-5p	SMG5	pos	CLIP
hsa-miR-193b-3p	SMG5	pos	CLIP
hsa-miR-331-3p	SMG5	pos	CLIP
hsa-miR-708-5p	SMG5	pos	CLIP
hsa-miR-185-5p	SMG6	pos	CLIP
hsa-miR-331-3p	SMG6	pos	CLIP
hsa-miR-93-5p	SMG6	pos	CLIP
hsa-let-7a-5p	SMG7	pos	CLIP
hsa-let-7b-5p	SMG7	pos	CLIP
hsa-miR-106b-5p	SMG7	pos	CLIP
hsa-miR-185-5p	SMG7	pos	CLIP
hsa-miR-93-5p	SMG7	pos	CLIP
hsa-miR-935	SMG7	pos	CLIP
hsa-miR-130b-5p	SMIM12	pos	CLIP
hsa-miR-96-5p	SMIM12	pos	CLIP
hsa-miR-17-5p	SMIM15	pos	CLIP
hsa-miR-125b-5p	SMIM8	pos	CLIP
hsa-miR-186-5p	SMN2	pos	CLIP
hsa-miR-193a-3p	SMN2	pos	CLIP
hsa-miR-331-3p	SMO	pos	CLIP
hsa-miR-1260b	SMOC1	pos	CLIP
hsa-miR-615-3p	SMOX	pos	CLIP
hsa-miR-331-3p	SMPD4	pos	CLIP
hsa-let-7a-5p	SMPDL3B	pos	CLIP
hsa-let-7g-5p	SMS	neg	CLIP
hsa-miR-149-5p	SMS	pos	CLIP
hsa-miR-324-3p	SMS	pos	CLIP
hsa-miR-7-1-3p	SMS	pos	CLIP
hsa-miR-1296-5p	SMU1	pos	CLIP
hsa-miR-30c-2-3p	SMU1	pos	CLIP
hsa-miR-548o-3p	SMU1	pos	CLIP
hsa-miR-320a	SMUG1	pos	CLIP
hsa-miR-766-3p	SMUG1	pos	CLIP
hsa-miR-424-5p	SMURF1	pos	CLIP
hsa-miR-151a-5p	SMYD1	pos	CLIP
hsa-miR-28-5p	SMYD1	pos	CLIP
hsa-miR-744-5p	SMYD4	pos	CLIP
hsa-miR-125b-5p	SMYD5	pos	CLIP
hsa-miR-505-3p	SNAP29	pos	CLIP
hsa-miR-17-3p	SNAPC4	pos	CLIP
hsa-miR-30c-5p	SNAPC4	pos	CLIP
hsa-miR-744-5p	SNAPC4	pos	CLIP
hsa-miR-328-3p	SNAPIN	pos	CLIP
hsa-miR-16-5p	SND1	pos	CLIP
hsa-miR-877-3p	SND1	pos	CLIP
hsa-miR-93-5p	SND1	pos	CLIP
hsa-miR-1260b	SNF8	pos	CLIP
hsa-miR-92a-3p	SNF8	pos	CLIP
hsa-miR-25-3p	SNPH	pos	CLIP
hsa-miR-193b-3p	SNRK	pos	CLIP
hsa-miR-149-5p	SNRNP200	pos	CLIP
hsa-miR-151a-5p	SNRNP200	pos	CLIP
hsa-miR-193b-3p	SNRNP200	pos	CLIP
hsa-miR-30b-5p	SNRNP200	pos	CLIP
hsa-miR-425-5p	SNRNP200	pos	CLIP
hsa-miR-548b-3p	SNRNP200	pos	CLIP
hsa-miR-877-3p	SNRNP200	pos	CLIP
hsa-miR-99a-5p	SNRNP200	pos	CLIP
hsa-miR-100-5p	SNRNP27	pos	CLIP
hsa-miR-186-5p	SNRNP35	pos	CLIP
hsa-miR-186-5p	SNRNP40	pos	CLIP
hsa-miR-30c-5p	SNRNP40	pos	CLIP
hsa-miR-320a	SNRNP48	pos	CLIP
hsa-miR-193b-3p	SNRNP70	pos	CLIP
hsa-miR-331-3p	SNRNP70	pos	CLIP
hsa-miR-615-3p	SNRNP70	pos	CLIP
hsa-miR-92a-3p	SNRNP70	pos	CLIP
hsa-miR-92b-3p	SNRNP70	pos	CLIP
hsa-let-7b-5p	SNRPA	pos	CLIP
hsa-miR-1307-3p	SNRPA	pos	CLIP
hsa-miR-320c	SNRPA	pos	CLIP
hsa-miR-182-5p	SNRPA1	pos	CLIP
hsa-miR-34a-5p	SNRPA1	pos	CLIP
hsa-miR-125b-5p	SNRPB	pos	CLIP
hsa-miR-193b-3p	SNRPB	pos	CLIP
hsa-miR-320a	SNRPB	pos	CLIP
hsa-miR-193a-3p	SNRPB2	pos	CLIP
hsa-let-7a-5p	SNRPC	pos	CLIP
hsa-let-7f-5p	SNRPC	pos	CLIP
hsa-miR-296-3p	SNRPC	pos	CLIP
hsa-miR-877-3p	SNRPC	pos	CLIP
hsa-miR-196a-5p	SNRPD1	pos	CLIP
hsa-miR-615-3p	SNRPD1	pos	CLIP
hsa-miR-149-5p	SNRPD2	pos	CLIP
hsa-miR-296-3p	SNRPD2	pos	CLIP
hsa-miR-320a	SNRPD2	pos	CLIP
hsa-miR-484	SNRPD2	pos	CLIP
hsa-miR-193b-3p	SNRPD3	pos	CLIP
hsa-miR-330-3p	SNRPD3	pos	CLIP
hsa-miR-363-3p	SNRPD3	pos	CLIP
hsa-miR-500a-5p	SNRPD3	pos	CLIP
hsa-let-7b-5p	SNRPE	pos	CLIP
hsa-miR-92a-3p	SNRPE	pos	CLIP
hsa-miR-877-3p	SNRPF	pos	CLIP
hsa-miR-320a	SNRPG	pos	CLIP
hsa-miR-10a-5p	SNTB2	pos	CLIP
hsa-miR-25-3p	SNTB2	pos	CLIP
hsa-miR-34a-5p	SNTB2	pos	CLIP
hsa-miR-23b-3p	SNU13	pos	CLIP
hsa-miR-92a-3p	SNU13	pos	CLIP
hsa-let-7c-5p	SNUPN	pos	CLIP
hsa-let-7c-5p	SNW1	pos	CLIP
hsa-miR-28-3p	SNX1	pos	CLIP
hsa-miR-28-5p	SNX1	pos	CLIP
hsa-miR-128-3p	SNX11	pos	CLIP
hsa-miR-151a-5p	SNX11	pos	CLIP
hsa-miR-484	SNX11	pos	CLIP
hsa-let-7b-5p	SNX12	pos	CLIP
hsa-miR-1229-3p	SNX12	pos	CLIP
hsa-miR-24-3p	SNX12	pos	CLIP
hsa-miR-328-3p	SNX12	pos	CLIP
hsa-miR-18a-3p	SNX17	pos	CLIP
hsa-miR-193b-3p	SNX18	pos	CLIP
hsa-miR-27b-3p	SNX19	pos	CLIP
hsa-let-7a-5p	SNX2	pos	CLIP
hsa-miR-30c-5p	SNX2	pos	CLIP
hsa-miR-7-5p	SNX29	pos	CLIP
hsa-let-7g-5p	SNX3	neg	CLIP
hsa-miR-34a-5p	SNX3	pos	CLIP
hsa-miR-100-5p	SNX4	pos	CLIP
hsa-miR-652-3p	SNX5	pos	CLIP
hsa-let-7a-5p	SNX6	pos	CLIP
hsa-miR-15a-5p	SNX6	pos	CLIP
hsa-miR-186-5p	SNX6	pos	CLIP
hsa-miR-324-5p	SNX7	pos	CLIP
hsa-miR-96-5p	SNX7	pos	CLIP
hsa-miR-107	SNX8	pos	CLIP
hsa-miR-423-5p	SNX8	pos	CLIP
hsa-miR-196b-5p	SNX9	pos	CLIP
hsa-miR-92a-3p	SNX9	pos	CLIP
hsa-miR-1303	SOAT1	pos	CLIP
hsa-miR-186-5p	SOAT1	pos	CLIP
hsa-miR-500a-3p	SOAT1	pos	CLIP
hsa-miR-324-5p	SOBP	pos	CLIP
hsa-miR-16-5p	SOCS2	pos	CLIP
hsa-miR-106b-5p	SOCS3	neg	CLIP
hsa-miR-615-3p	SOCS4	pos	CLIP
hsa-miR-16-5p	SOCS5	pos	CLIP
hsa-miR-23b-3p	SOCS6	pos	CLIP
hsa-miR-615-3p	SOCS7	pos	CLIP
hsa-miR-197-3p	SOD1	pos	CLIP
hsa-miR-378a-3p	SOD1	pos	CLIP
hsa-miR-342-3p	SOD2	pos	CLIP
hsa-miR-769-3p	SOD2	pos	CLIP
hsa-miR-100-5p	SOGA1	pos	CLIP
hsa-miR-92b-3p	SOGA1	pos	CLIP
hsa-let-7b-5p	SON	pos	CLIP
hsa-let-7g-5p	SON	neg	CLIP
hsa-miR-106b-5p	SON	neg	CLIP
hsa-miR-1301-3p	SON	pos	CLIP
hsa-miR-17-5p	SON	pos	CLIP
hsa-miR-222-3p	SON	pos	CLIP
hsa-miR-324-3p	SON	pos	CLIP
hsa-miR-34a-5p	SON	pos	CLIP
hsa-miR-361-5p	SON	pos	CLIP
hsa-miR-455-3p	SON	pos	CLIP
hsa-miR-760	SON	pos	CLIP
hsa-miR-320a	SORBS1	pos	CLIP
hsa-miR-1226-3p	SORBS2	pos	CLIP
hsa-miR-1229-3p	SORBS3	pos	CLIP
hsa-miR-744-5p	SORBS3	pos	CLIP
hsa-miR-877-5p	SORBS3	pos	CLIP
hsa-miR-23b-3p	SORCS2	pos	CLIP
hsa-miR-10a-5p	SORD	pos	CLIP
hsa-miR-484	SORD	pos	CLIP
hsa-miR-125b-5p	SORT1	pos	CLIP
hsa-miR-222-3p	SORT1	pos	CLIP
hsa-miR-23b-3p	SOS1	pos	CLIP
hsa-miR-1	SOS2	pos	CLIP
hsa-miR-193b-3p	SOWAHC	pos	CLIP
hsa-miR-339-5p	SOX11	pos	CLIP
hsa-let-7b-5p	SOX13	pos	CLIP
hsa-miR-17-5p	SOX4	pos	CLIP
hsa-miR-30c-5p	SOX4	pos	CLIP
hsa-miR-615-3p	SOX8	pos	CLIP
hsa-let-7a-5p	SP1	pos	CLIP
hsa-let-7b-5p	SP1	pos	CLIP
hsa-let-7f-5p	SP1	pos	CLIP
hsa-miR-125a-5p	SP1	pos	CLIP
hsa-miR-186-5p	SP1	pos	CLIP
hsa-miR-625-5p	SP1	pos	CLIP
hsa-miR-99b-5p	SP1	pos	CLIP
hsa-miR-29a-3p	SP2	pos	CLIP
hsa-miR-1260b	SP3	pos	CLIP
hsa-miR-484	SP3	pos	CLIP
hsa-miR-149-5p	SPAG5	pos	CLIP
hsa-miR-221-3p	SPAG5	pos	CLIP
hsa-miR-769-5p	SPAG5	pos	CLIP
hsa-miR-877-3p	SPAG5	pos	CLIP
hsa-miR-615-3p	SPAG7	pos	CLIP
hsa-let-7e-5p	SPAG9	pos	CLIP
hsa-miR-193b-3p	SPAG9	pos	CLIP
hsa-miR-27b-3p	SPAG9	pos	CLIP
hsa-miR-484	SPAG9	pos	CLIP
hsa-miR-877-3p	SPAG9	pos	CLIP
hsa-let-7g-5p	SPARC	pos	CLIP
hsa-miR-10a-5p	SPARC	pos	CLIP
hsa-let-7b-5p	SPATA12	pos	CLIP
hsa-let-7e-5p	SPATA13	pos	CLIP
hsa-miR-106b-5p	SPATA2	pos	CLIP
hsa-miR-93-5p	SPATA2	pos	CLIP
hsa-miR-625-5p	SPATC1L	pos	CLIP
hsa-let-7a-5p	SPATS2	pos	CLIP
hsa-miR-296-3p	SPATS2	pos	CLIP
hsa-miR-92b-3p	SPC24	pos	CLIP
hsa-let-7e-5p	SPCS2	pos	CLIP
hsa-let-7e-5p	SPCS3	pos	CLIP
hsa-miR-615-3p	SPCS3	pos	CLIP
hsa-miR-10a-5p	SPECC1	pos	CLIP
hsa-miR-186-5p	SPECC1	pos	CLIP
hsa-miR-1301-3p	SPECC1L	pos	CLIP
hsa-miR-186-5p	SPECC1L	pos	CLIP
hsa-miR-18a-3p	SPECC1L	pos	CLIP
hsa-miR-339-5p	SPECC1L	pos	CLIP
hsa-miR-421	SPECC1L	pos	CLIP
hsa-miR-484	SPECC1L	pos	CLIP
hsa-miR-106b-5p	SPEN	pos	CLIP
hsa-miR-125b-5p	SPEN	pos	CLIP
hsa-miR-16-5p	SPEN	pos	CLIP
hsa-miR-186-5p	SPEN	pos	CLIP
hsa-miR-193b-3p	SPEN	pos	CLIP
hsa-miR-196a-5p	SPEN	pos	CLIP
hsa-miR-23b-5p	SPEN	pos	CLIP
hsa-miR-320a	SPEN	pos	CLIP
hsa-miR-324-5p	SPEN	pos	CLIP
hsa-miR-328-3p	SPEN	pos	CLIP
hsa-miR-331-3p	SPEN	pos	CLIP
hsa-miR-423-3p	SPEN	pos	CLIP
hsa-miR-615-3p	SPEN	pos	CLIP
hsa-miR-769-5p	SPEN	pos	CLIP
hsa-miR-877-3p	SPEN	pos	CLIP
hsa-miR-92a-3p	SPEN	pos	CLIP
hsa-miR-22-3p	SPG11	pos	CLIP
hsa-miR-197-3p	SPG20	pos	CLIP
hsa-miR-484	SPHK1	pos	CLIP
hsa-miR-149-5p	SPHK2	pos	CLIP
hsa-miR-296-3p	SPI1	pos	CLIP
hsa-miR-598-3p	SPIN1	pos	CLIP
hsa-miR-149-5p	SPINT2	pos	CLIP
hsa-miR-18a-3p	SPINT2	pos	CLIP
hsa-miR-221-3p	SPINT2	pos	CLIP
hsa-miR-484	SPIRE1	pos	CLIP
hsa-miR-769-5p	SPIRE1	pos	CLIP
hsa-miR-99a-5p	SPIRE1	pos	CLIP
hsa-let-7b-5p	SPN	pos	CLIP
hsa-let-7e-5p	SPN	pos	CLIP
hsa-miR-1227-3p	SPNS1	pos	CLIP
hsa-miR-503-5p	SPNS1	pos	CLIP
hsa-miR-324-5p	SPOPL	pos	CLIP
hsa-miR-15b-5p	SPPL2B	pos	CLIP
hsa-miR-20a-5p	SPPL2B	pos	CLIP
hsa-miR-125a-5p	SPRTN	pos	CLIP
hsa-miR-125b-5p	SPRTN	pos	CLIP
hsa-miR-324-3p	SPRY1	pos	CLIP
hsa-miR-3615	SPRY1	pos	CLIP
hsa-miR-27a-3p	SPRY2	pos	CLIP
hsa-miR-320a	SPRY3	pos	CLIP
hsa-miR-221-3p	SPRYD3	pos	CLIP
hsa-let-7b-5p	SPRYD4	pos	CLIP
hsa-miR-320a	SPRYD4	pos	CLIP
hsa-miR-331-3p	SPTAN1	pos	CLIP
hsa-miR-93-3p	SPTAN1	pos	CLIP
hsa-miR-331-3p	SPTB	pos	CLIP
hsa-let-7a-5p	SPTBN1	pos	CLIP
hsa-let-7e-5p	SPTBN1	pos	CLIP
hsa-miR-1301-3p	SPTBN1	pos	CLIP
hsa-miR-193b-3p	SPTBN1	pos	CLIP
hsa-miR-195-5p	SPTBN1	pos	CLIP
hsa-miR-26a-5p	SPTBN1	pos	CLIP
hsa-miR-331-3p	SPTBN1	pos	CLIP
hsa-miR-423-3p	SPTBN1	pos	CLIP
hsa-miR-589-3p	SPTBN1	pos	CLIP
hsa-miR-615-3p	SPTBN1	pos	CLIP
hsa-let-7b-5p	SPTBN2	pos	CLIP
hsa-miR-193b-3p	SPTBN2	pos	CLIP
hsa-miR-222-3p	SPTBN2	pos	CLIP
hsa-miR-330-5p	SPTBN2	pos	CLIP
hsa-let-7f-5p	SPTBN5	pos	CLIP
hsa-miR-186-5p	SPTLC1	pos	CLIP
hsa-miR-92a-3p	SPTLC1	pos	CLIP
hsa-miR-454-3p	SPTSSA	pos	CLIP
hsa-miR-186-5p	SPTY2D1	pos	CLIP
hsa-let-7e-5p	SQLE	pos	CLIP
hsa-miR-423-5p	SQSTM1	pos	CLIP
hsa-miR-484	SQSTM1	pos	CLIP
hsa-miR-877-5p	SQSTM1	pos	CLIP
hsa-let-7b-5p	SRCAP	pos	CLIP
hsa-let-7c-5p	SRCAP	pos	CLIP
hsa-miR-1229-3p	SRCAP	pos	CLIP
hsa-miR-130b-5p	SRCAP	pos	CLIP
hsa-miR-17-3p	SRCAP	pos	CLIP
hsa-miR-194-5p	SRCAP	pos	CLIP
hsa-miR-197-3p	SRCAP	pos	CLIP
hsa-miR-27b-3p	SRCAP	pos	CLIP
hsa-miR-296-3p	SRCAP	pos	CLIP
hsa-miR-320a	SRCAP	pos	CLIP
hsa-miR-484	SRCAP	pos	CLIP
hsa-miR-615-3p	SRCAP	pos	CLIP
hsa-miR-744-5p	SRCAP	pos	CLIP
hsa-miR-877-3p	SRCAP	pos	CLIP
hsa-miR-100-5p	SRD5A3	pos	CLIP
hsa-let-7e-5p	SREBF1	pos	CLIP
