Type	diana	mirmap	mirtarget	mirza_U	paccmit	targetscan_C	targetscan_NC
neg	0.844	0.205424	25	0.302228	-0.5	0.048	-32.278
neg	0.472	0.1439065	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.522	-2.219	-32.278
neg	0.175	0.0274595	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.359162	25	-7.5936245	-0.5	-2.219	0.017
neg	0.565	0.0681579	25	0.42452	-0.5	-2.219	-32.278
neg	0.175	0.0848262	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.458	0.0294452	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.543	0.252044	25	-7.5936245	-0.5	-2.219	0.002
neg	0.627	0.255329	25	-7.5936245	0.603	-2.219	-32.278
neg	0.175	0.1037766	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.597	0.454666	25	-7.5936245	0.979	-2.219	0.263
neg	0.967	0.194107	64.0607	0.23448	-0.5	-2.219	0.07
neg	0.175	0.0576298	25	-7.5936245	-0.5	-2.219	0.049
neg	0.175	-7.60839985	25	-7.5936245	0.972	-2.219	-32.278
neg	0.517	0.212237	25	0.145252	-0.5	-2.219	0.01
neg	0.543	0.210142	25	0.209208	0.321	-2.219	0.01
neg	0.63	0.0686022	25	-7.5936245	0.816	-2.219	-32.278
neg	0.175	0.0785965	25	-7.5936245	-0.5	-2.219	0.133
neg	0.451	0.183877	25	0.187429	0.918	-2.219	0.457
neg	0.747	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.156982	50	-7.5936245	-0.5	-2.219	0.066
neg	0.175	0.0713632	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.512	-7.60839985	25	-7.5936245	0.683	-2.219	-32.278
neg	0.175	0.0854136	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0158769	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.128	-2.219	-32.278
neg	0.175	0.1132027	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	0.007	-32.278
neg	0.526	-7.60839985	25	-7.5936245	0.657	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.004
neg	0.455	-7.60839985	25	0.191316	-0.5	-2.219	0.007
neg	0.473	0.0656597	25	0.170288	-0.5	0.008	0.039
neg	0.543	0.023737	25	-7.5936245	0.515	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.0853681	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.934	-2.219	-32.278
neg	0.175	0.04779164	25	0.263121	-0.5	-2.219	-32.278
neg	0.611	0.415401	25	0.773919	0.449	-2.219	0.209
neg	0.175	0.0828219	25	-7.5936245	0.52	-2.219	-32.278
neg	0.478	0.0368818	25	0.149436	-0.5	-2.219	0.109
neg	0.654	0.358447	25	0.261975	-0.5	-2.219	0.141
neg	0.484	0.108382	25	0.216168	-0.5	-2.219	0.043
neg	0.175	-7.60839985	25	-7.5936245	0.763	-2.219	0.005
neg	0.47	-7.60839985	25	-7.5936245	-0.5	-2.219	0.19
neg	0.565	0.0165539	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.678	0.252529	25	-7.5936245	0.852	-2.219	0.02
neg	0.533	-7.60839985	25	-7.5936245	-0.5	-2.219	0.053
neg	0.175	-7.60839985	25	-7.5936245	0.903	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.899	-2.219	-32.278
neg	0.656	0.461186	25	0.31039	0.666	-2.219	0.01
neg	0.9	-7.60839985	25	-7.5936245	0.648	0.08	-32.278
neg	0.474	0.0815883	25	0.473377	-0.5	0.019	-32.278
neg	0.175	-7.60839985	93.40784	0.316463	-0.5	-2.219	0
neg	0.474	0.0623545	25	-7.5936245	-0.5	-2.219	0.039
neg	0.175	0.0603082	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.756	-2.219	0.001
neg	0.468	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1043268	25	0.139085	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.813	-2.219	-32.278
neg	0.49	0.0187949	25	-7.5936245	0.916	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.698	-2.219	-32.278
neg	0.494	-7.60839985	25	-7.5936245	0.549	-2.219	-32.278
neg	0.175	0.049585102	25	-7.5936245	-0.5	-2.219	0.01
neg	0.175	0.0815579	25	-7.5936245	-0.5	-2.219	0.01
neg	0.454	0.1256933	25	-7.5936245	-0.5	-2.219	0.16
neg	0.175	-7.60839985	25	-7.5936245	0.427	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.686	-2.219	-32.278
neg	0.47	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1101084	25	-7.5936245	-0.5	-2.219	0.004
neg	0.581	0.023653	25	-7.5936245	-0.5	-2.219	0.008
neg	0.175	0.281081	25	0.156767	0.71	-2.219	0.179
neg	0.522	0.177659	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.462	0.1304176	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.456	-7.60839985	25	-7.5936245	0.675	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.776	-2.219	-32.278
neg	0.986	-7.60839985	25	-7.5936245	0.851	-2.219	-32.278
neg	0.175	0.1246256	25	-7.5936245	0.341	-2.219	-32.278
neg	0.175	0.0998019	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.452	-7.60839985	25	-7.5936245	0.814	-2.219	-32.278
neg	0.617	0.0255788	25	-7.5936245	0.9929	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.859	-2.219	-32.278
neg	0.175	0.0938028	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.595	0.078902	25	0.205305	-0.5	-2.219	0.031
neg	0.175	0.04014172	25	0.140205	-0.5	-2.219	0.086
neg	0.175	0.04849782	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.794	0.1354882	25	0.17807	0.956	-2.219	0.109
neg	0.569	0.250068	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.399134	58.2564233399	0.127777	-0.5	-2.219	0.332
neg	0.175	0.04560404	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.13905	-0.5	-2.219	-32.278
neg	0.465	0.0847959	25	-7.5936245	-0.5	-2.219	0.001
neg	0.777	0.699211	25	0.275717	-0.5	-2.219	0.341
neg	0.175	0.0933976	25	0.198236	-0.5	-2.219	0.001
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.005
neg	0.451	0.153025	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0314319	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.584	-7.60839985	25	-7.5936245	0.99	-2.219	-32.278
neg	0.783	0.264909	25	0.198397	0.71	-2.219	0.158
neg	0.175	0.008802	25	-7.5936245	0.666	-2.219	-32.278
neg	0.913	0.0645425	93.3039515131	0.555493	-0.5	0.092	0.02
neg	0.175	0.05649325	25	-7.5936245	-0.5	-2.219	0.11
neg	0.497	-7.60839985	25	-7.5936245	0.989	-2.219	-32.278
neg	0.581	0.0997577	25	-7.5936245	0.8	-2.219	-32.278
neg	0.93	-7.60839985	25	-7.5936245	0.487	-2.219	-32.278
neg	0.175	0.04106039	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.453	0.1160217	25	0.533544	-0.5	-2.219	0.179
neg	0.695	-7.60839985	25	-7.5936245	-0.5	0.003	-32.278
neg	0.948	0.290135	69.2445	0.449034	-0.5	0.299	-32.278
neg	0.549	-7.60839985	25	0.184668	-0.5	-2.219	0.1
neg	0.175	0.1197702	25	0.177912	-0.5	-2.219	0.033
neg	0.502	0.0694574	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.463	-7.60839985	25	-7.5936245	0.805	-2.219	0.028
neg	0.499	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1028345	25	0.258154	-0.5	-2.219	0.029
neg	0.175	0.104528	25	-7.5936245	-0.5	-2.219	0.009
neg	0.175	0.0601774	25	-7.5936245	0.816	-2.219	-32.278
neg	0.568	0.1062049	25	-7.5936245	0.639	-2.219	-32.278
neg	0.175	0.216373	25	-7.5936245	-0.5	-2.219	0.028
neg	0.716	0.171521	25	0.404701	0.394	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.0676483	25	-7.5936245	-0.5	-2.219	0.01
neg	0.648	0.0800583	25	-7.5936245	-0.5	0.114	-32.278
neg	0.175	0.0725761	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.466	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.577	-7.60839985	25	-7.5936245	0.573	-2.219	0.002
neg	0.459	0.138869	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0393363	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.457	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.5	0.0695707	25	0.189846	-0.5	-2.219	0.12
neg	0.451	0.0904784	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.353	-2.219	-32.278
neg	0.69	0.0838947	25	-7.5936245	0.424	-2.219	0.104
neg	0.175	-7.60839985	25	0.156567	-0.5	-2.219	0
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	-7.60839985	25	-7.5936245	0.697	-2.219	0.014
neg	0.175	-7.60839985	25	-7.5936245	0.355	-2.219	-32.278
neg	0.619	0.231406	25	0.318076	-0.5	-2.219	0.002
neg	0.175	-7.60839985	25	-7.5936245	0.889	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.837	-2.219	-32.278
neg	0.511	0.347511	76.7029	0.226597	-0.5	-2.219	0.196
neg	0.451	0.0873791	25	1.128745	-0.5	-2.219	0.089
neg	0.175	0.070628	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.530859	25	-7.5936245	-0.5	-2.219	0.12
neg	0.749	0.330663	25	0.302485	-0.5	-2.219	0.01
neg	0.509	0.132384	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.05464309	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.466	0.208588	25	-7.5936245	-0.5	-2.219	0.003
neg	0.466	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0738448	25	-7.5936245	0.687	-2.219	0.02
neg	0.456	0.0075547	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.888	0.273863	77.5508940704	0.425055	0.943	-2.219	0.184
neg	0.458	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.595	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0237649	25	-7.5936245	-0.5	-2.219	0.02
neg	0.472	0.119334	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.599	-7.60839985	25	-7.5936245	0.582	-2.219	-32.278
neg	0.175	0.0542775	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.971	-2.219	-32.278
neg	0.494	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.465	-7.60839985	25	-7.5936245	0.815	-2.219	-32.278
neg	0.175	0.1228873	25	-7.5936245	0.717	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.005
neg	0.175	0.0483836	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0759337	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.559	0.228385	25	0.271051	-0.5	-2.219	0.235
neg	0.175	-7.60839985	25	-7.5936245	0.924	-2.219	-32.278
neg	0.66	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.451	-7.60839985	25	0.32991	-0.5	-2.219	0.167
neg	0.783	-7.60839985	25	-7.5936245	-0.5	-2.219	0.018
neg	0.175	0.1405809	25	0.571291	-0.5	-2.219	-32.278
neg	0.479	0.178158	25	0.3516	-0.5	-2.219	-32.278
neg	0.175	0.064509	25	0.129805	-0.5	-2.219	-32.278
neg	0.175	0.0290214	25	-7.5936245	0.715	-2.219	-32.278
neg	0.175	0.0657215	25	0.151945	-0.5	-2.219	0.115
neg	0.522	-7.60839985	25	-7.5936245	0.655	-2.219	-32.278
neg	0.175	0.0930072	25	-7.5936245	0.611	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.425	-2.219	-32.278
neg	0.678	0.539465	25	-7.5936245	-0.5	-2.219	0.018
neg	0.634	0.1408824	25	0.543514	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.0179485	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.65	0.265406	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.518	-7.60839985	25	-7.5936245	0.509	-2.219	-32.278
neg	0.175	0.0264784	25	0.170632	-0.5	-2.219	0.151
neg	0.175	-7.60839985	25	-7.5936245	-0.5	0.03	-32.278
neg	0.45	0.0998204	25	0.141174	-0.5	-2.219	-32.278
neg	0.645	0.0269015	25	-7.5936245	0.945	0.139	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.1491697	25	0.225389	-0.5	-2.219	0.135
neg	0.673	0.151664	25	0.410842	0.343	-2.219	0.001
neg	0.723	0.43212	83.107688704	0.424991	-0.5	-2.219	-32.278
neg	0.744	0.876005	25	0.224935	-0.5	-2.219	0.036
neg	0.818	0.263272	67.125	-7.5936245	0.921	0.149	-32.278
neg	0.175	0.1037468	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.175	0.0164118	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.462	-7.60839985	25	-7.5936245	0.535	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.578	0.186234	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.573	-7.60839985	25	-7.5936245	0.655	-2.219	-32.278
neg	0.797	0.1137739	25	0.39996	0.602	0.093	-32.278
neg	0.759	0.348676	25	0.587199	-0.5	-2.219	0.042
neg	0.584	0.263719	25	0.159184	0.972	-2.219	-32.278
neg	0.175	0.068057	25	-7.5936245	0.543	-2.219	-32.278
neg	0.492	0.0703341	25	-7.5936245	0.679	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.9834	-2.219	-32.278
neg	0.175	0.0918618	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.49	0.05940828	25	-7.5936245	0.99849	-2.219	-32.278
neg	0.468	0.05166552	25	-7.5936245	0.681	-2.219	-32.278
neg	0.175	0.0259935	25	0.217461	-0.5	-2.219	-32.278
neg	0.489	0.023616	25	0.316001	-0.5	-2.219	-32.278
neg	0.784	0.140358	25	-7.5936245	-0.5	-2.219	0.024
neg	0.469	0.049194954	25	-7.5936245	0.729	-2.219	-32.278
neg	0.703	-7.60839985	25	0.209764	0.878	-2.219	0.02
neg	0.502	0.0368453	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.609	0.174293	25	0.345708	0.715	-2.219	-32.278
neg	0.523	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1251752	25	0.586354	-0.5	0.241	-32.278
neg	0.175	0.1450726	25	-7.5936245	-0.5	-2.219	0.086
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.604	0.1049735	77.2310066342	0.386876	-0.5	-2.219	0.096
neg	0.557	-7.60839985	25	0.146071	-0.5	-2.219	0.029
neg	0.576	0.165716	25	0.359555	-0.5	-2.219	0.005
neg	0.569	-7.60839985	25	-7.5936245	0.573	-2.219	0.002
neg	0.618	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1137039	25	-7.5936245	-0.5	-2.219	0.005
neg	0.552	0.04572269	25	-7.5936245	-0.5	-2.219	0.03
neg	0.575	0.0186037	25	0.167017	0.403	-2.219	0.085
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.463	0.1076048	25	0.384764	-0.5	0.005	0.044
neg	0.566	0.179487	25	-7.5936245	0.64	0.024	0.001
neg	0.175	0.1104661	70.7626	0.340341	-0.5	-2.219	0.049
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.008
neg	0.73	0.306416	25	-7.5936245	0.959	-2.219	0.177
neg	0.767	-7.60839985	25	-7.5936245	0.956	-2.219	-32.278
neg	0.536	0.0391273	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.849	-7.60839985	25	0.161285	-0.5	0.03	-32.278
neg	0.72	-7.60839985	25	0.462279	-0.5	-2.219	0.116
neg	0.175	-7.60839985	25	0.241268	-0.5	-2.219	0.01
neg	0.635	0.209227	25	0.311917	0.833	-2.219	0.602
neg	0.637	0.05987944	25	-7.5936245	-0.5	-2.219	0.037
neg	0.547	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.897	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.746	-2.219	-32.278
neg	0.556	0.0136227	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.486	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.758	0.1308622	25	0.294126	0.973	-2.219	0.282
neg	0.175	0.049323609	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.192486	25	-7.5936245	-0.5	-2.219	0.042
neg	0.544	-7.60839985	25	0.274238	-0.5	-2.219	0.03
neg	0.175	0.387882	25	-7.5936245	-0.5	-2.219	0.017
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.074
neg	0.175	0.0177396	25	-7.5936245	0.856	-2.219	-32.278
neg	0.767	0.1065305	25	0.133121	-0.5	-2.219	0.017
neg	0.175	-7.60839985	25	-7.5936245	0.868	-2.219	-32.278
neg	0.175	0.0771717	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.837	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.79	-2.219	0.002
neg	0.772	0.05769684	25	0.273662	-0.5	0.265	-32.278
neg	0.494	0.0315282	25	-7.5936245	-0.5	-2.219	0.009
neg	0.656	0.0645977	25	-7.5936245	0.444	-2.219	-32.278
neg	0.175	0.455605	91.3559996463135	0.536716	-0.5	0.375	-32.278
neg	0.82	0.478512	91.108885636	0.485322	0.686	-2.219	0.422
neg	0.175	0.050771359	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.011
neg	0.459	0.0765466	25	0.125228	-0.5	-2.219	0.165
neg	0.175	0.04088682	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.175	0.050324123	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.464	0.0877785	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.04460159	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0879308	25	-7.5936245	0.482	-2.219	-32.278
neg	0.72	0.574489	25	-7.5936245	0.618	0.055	-32.278
neg	0.6	0.166026	25	0.165685	-0.5	-2.219	0.004
neg	0.175	-7.60839985	25	-7.5936245	0.962	-2.219	-32.278
neg	0.496	0.234097	25	0.296568	-0.5	-2.219	0.023
neg	0.175	0.18785	25	0.189598	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.492	-2.219	-32.278
neg	0.175	0.050408252	25	-7.5936245	-0.5	0.002	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.495	-2.219	-32.278
neg	0.175	0.0056637	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0641548	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0866966	25	-7.5936245	-0.5	-2.219	0.032
neg	0.175	0.0720816	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.5	0.049245629	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.16894	25	0.343651	-0.5	-2.219	-32.278
neg	0.767	0.0853388	25	0.312841	-0.5	0.031	0.126
neg	0.175	0.0753486	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.784	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.801	-2.219	-32.278
neg	0.475	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.453	0.060261	25	-7.5936245	0.705	-2.219	-32.278
neg	0.175	0.247774	25	-7.5936245	0.949	-2.219	0.313
neg	0.175	0.293578	25	0.55713	-0.5	-2.219	-32.278
neg	0.517	0.251393	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.523	0.05596179	25	-7.5936245	0.839	-2.219	-32.278
neg	0.46	0.1084125	25	-7.5936245	-0.5	-2.219	0.121
neg	0.531	0.0674809	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	58.3272	0.682719	-0.5	-2.219	0.007
neg	0.509	0.0800642	25	0.325965	-0.5	-2.219	-32.278
neg	0.856	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0652666	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.609	-7.60839985	25	-7.5936245	0.878	-2.219	-32.278
neg	0.175	0.0230934	25	-7.5936245	-0.5	-2.219	0.002
neg	0.456	0.05107227	25	-7.5936245	0.978	-2.219	-32.278
neg	0.175	0.0723934	25	-7.5936245	-0.5	-2.219	0.012
neg	0.517	0.0702318	25	-7.5936245	-0.5	-2.219	0.147
neg	0.569	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.598	0.1432233	25	0.31808	0.922	-2.219	0.027
neg	0.468	0.272067	25	-7.5936245	0.797	-2.219	0.02
neg	0.609	0.125101	25	0.175289	-0.5	-2.219	0.15
neg	0.175	-7.60839985	25	0.147198	-0.5	-2.219	0.001
neg	0.175	0.0325657	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.023
neg	0.175	0.0170525	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.61	-7.60839985	25	-7.5936245	0.641	-2.219	-32.278
neg	0.175	0.210007	25	0.335395	-0.5	-2.219	0.02
neg	0.175	0.0202894	25	0.154215	-0.5	-2.219	0
neg	0.555	0.1476118	25	-7.5936245	0.78	-2.219	0.008
neg	0.175	0.050509367	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.578	-2.219	-32.278
neg	0.765	0.1485944	25	0.790717	-0.5	0.075	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
neg	0.46	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.67	0.0676428	25	0.332014	-0.5	-2.219	0.19
neg	0.772	0.237899	25	0.432303	-0.5	0.019	-32.278
neg	0.175	0.1396818	25	0.187562	-0.5	-2.219	0.186
neg	0.175	0.154828	25	-7.5936245	-0.5	-2.219	0.002
neg	0.48	0.1017616	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.638	0.0976107	25	0.173586	0.624	-2.219	0.02
neg	0.175	0.0681859	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.05869433	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.1688	-0.5	-2.219	-32.278
neg	0.175	0.1077114	25	0.183391	-0.5	-2.219	0.18
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.572	0.236858	25	0.166569	-0.5	-2.219	0.332
neg	0.918	0.56326	25	-7.5936245	-0.5	-2.219	0.066
neg	0.175	0.05240681	25	-7.5936245	0.86	-2.219	-32.278
neg	0.477	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.66	-7.60839985	25	-7.5936245	0.966	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.003
neg	0.556	0.030386	25	0.343561	0.781	-2.219	0.01
neg	0.175	-7.60839985	25	-7.5936245	0.815	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.667	-2.219	-32.278
neg	0.175	0.0802265	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.485	0.1105043	25	0.232957	-0.5	-2.219	-32.278
neg	0.175	0.214205	25	-7.5936245	0.749	-2.219	0.05
neg	0.812	0.340744	25	0.340747	-0.5	-2.219	0.017
neg	0.175	0.0169495	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1152397	25	0.13519	-0.5	-2.219	-32.278
neg	0.175	0.0275159	25	-7.5936245	0.908	-2.219	-32.278
neg	0.51	0.0612094	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.643	0.0344583	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.553	0.0244823	25	0.160085	-0.5	0.272	-32.278
neg	0.684	0.075429	25	0.123735	0.898	-2.219	0.03
neg	0.175	0.1240822	25	-7.5936245	-0.5	-2.219	0.03
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.1267378	25	-7.5936245	-0.5	-2.219	0.02
neg	0.567	0.121614	67.0715	0.287985	-0.5	-2.219	0.156
neg	0.175	0.259548	25	0.389432	0	-2.219	0.149
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.831	0.351837	52.0442141418	-7.5936245	-0.5	0.263	-32.278
neg	0.865	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.461	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.696	0.175854	87.7171	0.193107	-0.5	0.184	-32.278
neg	0.802	0.049466637	25	0.195484	0.614	-2.219	-32.278
neg	0.686	0.0930426	25	0.674233	-0.5	-2.219	-32.278
neg	0.585	0.109804	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.05630281	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.535	0.1385786	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.515	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.086
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.009
neg	0.575	0.0099906	25	-7.5936245	0.746	-2.219	-32.278
neg	0.175	0.1151815	25	0.185334	-0.5	-2.219	-32.278
neg	0.175	0.0874137	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0667756	25	-7.5936245	0.573	-2.219	-32.278
neg	0.492	0.0393212	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.476	0.1248058	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.081753	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0710838	25	0.219019	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.823	-2.219	-32.278
neg	0.54	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1094446	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.561	0.217538	25	0.14983	0.485	-2.219	-32.278
neg	0.175	0.1076065	25	-7.5936245	0.62	-2.219	0.02
neg	0.175	-7.60839985	25	-7.5936245	0.984	-2.219	-32.278
